player_id,season,appearances,minutes,duels_per_90_current,tackles_per_90_current,fouls_per_90_current,duels_per_90_prev,tackles_per_90_prev,fouls_per_90_prev,minutes_vs_last_season,duels_per_90_vs_last_season,appearances_pace,prev_season_appearances
691,2022,13.0,739.0,13.27469553450609,1.7050067658998647,0.3653585926928281,,,,,,13.0,
697,2022,19.0,560.0,14.142857142857142,3.375,0.8035714285714285,,,,,,19.0,
723,2022,32.0,2664.0,16.013513513513512,2.364864864864865,2.1959459459459456,,,,,,32.0,
727,2022,22.0,225.0,17.2,1.6,3.2,,,,,,22.0,
731,2022,17.0,1530.0,0.411764705882353,,,,,,,,17.0,
739,2022,0.0,0.0,,,,,,,,,,
742,2022,24.0,1915.0,5.4986945169712795,1.1279373368146215,0.5639686684073107,,,,,,24.0,
747,2022,28.0,2126.0,13.631232361241768,3.7676387582314206,2.031984948259643,,,,,,28.0,
766,2022,4.0,279.0,0.6451612903225806,,,,,,,,4.0,
842,2022,0.0,0.0,,,,,,,,,,
855,2022,17.0,1279.0,12.032838154808445,2.0406567630961687,0.9147771696637998,,,,,,17.0,
863,2022,18.0,1506.0,10.099601593625497,2.6892430278884465,1.4342629482071714,,,,,,18.0,
874,2022,10.0,520.0,8.134615384615385,0.34615384615384615,1.2115384615384617,,,,,,10.0,
882,2022,38.0,3427.0,0.3151444412022177,,,,,,,,38.0,
883,2022,,,,,,,,,,,,
886,2022,26.0,2155.0,7.517401392111369,2.2552204176334105,0.877030162412993,,,,,,26.0,
888,2022,0.0,0.0,,,,,,,,,,
889,2022,20.0,1360.0,6.75,1.4558823529411766,0.6617647058823529,,,,,,20.0,
889,2022,30.0,1387.0,6.61860129776496,1.4275414563806776,0.6488824801730353,,,,,,30.0,
891,2022,35.0,2562.0,8.957845433255269,1.9320843091334894,1.6159250585480094,,,,,,35.0,
894,2022,29.0,2038.0,7.021589793915604,2.2080471050049066,1.0598626104023552,,,,,,29.0,
895,2022,16.0,795.0,10.075471698113208,1.811320754716981,1.811320754716981,,,,,,16.0,
895,2022,0.0,0.0,,,,,,,,,,
899,2022,33.0,2718.0,8.079470198675498,0.5960264900662252,1.3576158940397351,,,,,,33.0,
900,2022,29.0,927.0,4.951456310679611,0.38834951456310673,0.7766990291262135,,,,,,29.0,
903,2022,26.0,1165.0,14.137339055793992,2.4721030042918453,2.163090128755365,,,,,,26.0,
905,2022,35.0,1265.0,13.517786561264822,3.3438735177865615,2.3478260869565215,,,,,,35.0,
906,2022,0.0,0.0,,,,,,,,,,
908,2022,21.0,979.0,9.101123595505618,0.45965270684371806,0.735444330949949,,,,,,21.000000000000004,
909,2022,35.0,2889.0,9.40809968847352,0.6230529595015576,0.4672897196261683,,,,,,35.0,
912,2022,27.0,2386.0,0.5658005029337804,0.11316010058675607,,,,,,,27.0,
925,2022,13.0,709.0,10.409026798307476,1.0155148095909732,1.3963328631875882,,,,,,13.0,
935,2022,31.0,1943.0,10.468347915594443,1.1116829644879054,1.3432835820895521,,,,,,31.0,
946,2022,14.0,141.0,15.957446808510639,1.9148936170212765,2.5531914893617023,,,,,,14.0,
978,2022,35.0,2579.0,12.702597906165181,1.1865063978286159,2.093834819697557,,,,,,35.0,
983,2022,33.0,1983.0,13.570347957639939,0.6354009077155824,1.3161875945537065,,,,,,33.0,
1003,2022,0.0,0.0,,,,,,,,,,
1093,2022,6.0,211.0,12.796208530805687,4.265402843601896,0.8530805687203792,,,,,,6.0,
1098,2022,30.0,1181.0,12.497883149872989,1.0668924640135478,1.7527519051651144,,,,,,30.0,
1100,2022,36.0,2776.0,7.035302593659942,0.09726224783861673,1.005043227665706,,,,,,36.0,
1117,2022,27.0,777.0,7.760617760617761,2.3166023166023164,0.5791505791505791,,,,,,27.0,
1119,2022,9.0,766.0,8.224543080939947,1.2924281984334205,0.5874673629242819,,,,,,9.0,
1125,2022,32.0,1841.0,14.665942422596414,1.6621401412275938,1.7599130907115696,,,,,,32.0,
1131,2022,0.0,0.0,,,,,,,,,,
1135,2022,35.0,1806.0,14.252491694352159,1.245847176079734,1.3953488372093024,,,,,,35.0,
1145,2022,18.0,1551.0,9.806576402321083,2.2050290135396517,1.6827852998065762,,,,,,18.0,
1150,2022,24.0,2157.0,10.514603616133519,3.713490959666203,1.5438108484005564,,,,,,24.0,
1159,2022,11.0,628.0,10.031847133757962,1.7197452229299361,1.1464968152866242,,,,,,11.0,
1161,2022,12.0,162.0,8.88888888888889,0.5555555555555556,0.5555555555555556,,,,,,12.0,
1165,2022,17.0,971.0,13.625128733264674,0.6488156539649845,1.8537590113285274,,,,,,17.0,
1166,2022,0.0,0.0,,,,,,,,,,
1231,2022,27.0,2139.0,9.08835904628331,2.4403927068723705,1.262272089761571,,,,,,27.0,
1243,2022,36.0,2819.0,12.930117062788224,2.458318552678255,1.596310748492373,,,,,,36.0,
1330,2022,1.0,11.0,8.181818181818182,8.181818181818182,,,,,,,1.0,
1370,2022,13.0,313.0,17.827476038338656,1.4376996805111821,0.8626198083067093,,,,,,13.0,
1427,2022,9.0,536.0,2.6865671641791042,0.16791044776119401,0.16791044776119401,,,,,,9.0,
1427,2022,6.0,195.0,7.384615384615385,0.46153846153846156,0.46153846153846156,,,,,,6.0,
1438,2022,36.0,3240.0,0.4722222222222222,,0.027777777777777776,,,,,,36.0,
1438,2022,0.0,0.0,,,,,,,,,,
1439,2022,0.0,0.0,,,,,,,,,,
1440,2022,14.0,558.0,9.193548387096774,1.2903225806451613,0.8064516129032258,,,,,,14.0,
1452,2022,9.0,117.0,3.8461538461538463,0.7692307692307693,0.7692307692307693,,,,,,9.0,
1455,2022,38.0,3382.0,8.409225310467178,1.8361916026020106,0.5056179775280899,,,,,,38.0,
1456,2022,22.0,1404.0,9.102564102564104,2.884615384615384,0.8333333333333333,,,,,,22.0,
1456,2022,0.0,0.0,,,,,,,,,,
1460,2022,38.0,3194.0,12.257357545397621,1.775203506574828,1.2116468378209142,,,,,,38.0,
1463,2022,35.0,2577.0,9.813736903376018,1.7811408614668218,1.2223515715948776,,,,,,35.0,
1464,2022,37.0,3004.0,7.130492676431424,1.018641810918775,0.7789613848202396,,,,,,37.0,
1465,2022,15.0,550.0,5.072727272727273,0.16363636363636364,0.8181818181818181,,,,,,15.0,
1468,2022,30.0,1069.0,13.470533208606174,1.0944808231992516,2.5257249766136574,,,,,,30.0,
1469,2022,32.0,1856.0,9.067887931034482,0.7273706896551725,1.2122844827586206,,,,,,32.0,
1469,2022,32.0,1856.0,9.067887931034482,0.7273706896551725,1.2122844827586206,,,,,,32.0,
1485,2022,37.0,3325.0,9.52781954887218,1.8406015037593986,1.1368421052631579,,,,,,37.0,
1558,2022,4.0,360.0,1.0,,,,,,,,4.0,
1564,2022,19.0,1368.0,10.328947368421053,3.0921052631578947,1.5789473684210527,,,,,,19.0,
1566,2022,26.0,1736.0,11.30184331797235,2.7995391705069124,1.0887096774193548,,,,,,26.0,
1578,2022,0.0,0.0,,,,,,,,,,
1590,2022,36.0,3240.0,0.5277777777777778,0.027777777777777776,0.027777777777777776,,,,,,36.0,
1600,2022,20.0,768.0,8.7890625,1.640625,1.5234375,,,,,,20.0,
1605,2022,32.0,1771.0,10.519480519480519,1.3721061547148505,1.32128740824393,,,,,,32.0,
1646,2022,28.0,2170.0,14.764976958525345,2.9447004608294933,2.0737327188940093,,,,,,28.0,
1649,2022,0.0,0.0,,,,,,,,,,
1697,2022,32.0,1502.0,8.568575233022637,1.7976031957390146,0.8388814913448736,,,,,,32.0,
1746,2022,30.0,2222.0,7.695769576957695,2.146714671467147,1.0936093609360935,,,,,,30.0,
1835,2022,0.0,0.0,,,,,,,,,,
1853,2022,0.0,0.0,,,,,,,,,,
1864,2022,18.0,970.0,10.298969072164947,1.0206185567010309,0.7422680412371134,,,,,,18.0,
1902,2022,13.0,945.0,6.0,1.3333333333333335,0.8571428571428572,,,,,,13.0,
1904,2022,24.0,1783.0,11.660123387549074,2.927650028042625,1.7162086371284353,,,,,,24.0,
1914,2022,2.0,9.0,50.0,20.0,,,,,,,2.0,
1946,2022,20.0,929.0,9.590958019375673,1.16254036598493,0.8719052744886975,,,,,,20.0,
1946,2022,16.0,1326.0,6.719457013574661,0.8144796380090499,0.6108597285067874,,,,,,16.0,
1972,2022,0.0,0.0,,,,,,,,,,
2048,2022,16.0,1264.0,7.120253164556963,1.7800632911392407,1.0680379746835444,,,,,,16.0,
2056,2022,13.0,768.0,9.4921875,1.40625,1.5234375,,,,,,13.0,
2061,2022,4.0,148.0,12.162162162162163,1.8243243243243243,1.2162162162162162,,,,,,4.0,
2114,2022,16.0,715.0,14.853146853146853,2.3916083916083917,1.3846153846153846,,,,,,16.0,
2165,2022,34.0,2655.0,7.559322033898305,1.966101694915254,0.983050847457627,,,,,,34.0,
2273,2022,29.0,2566.0,0.8417770849571318,0.0701480904130943,,,,,,,29.0,
2275,2022,0.0,0.0,,,,,,,,,,
2278,2022,0.0,0.0,,,,,,,,,,
2279,2022,0.0,0.0,,,,,,,,,,
2280,2022,25.0,1522.0,9.224704336399475,2.542706964520368,1.5965834428383707,,,,,,25.0,
2281,2022,,,,,,,,,,,,
2284,2022,22.0,1321.0,8.448145344436034,1.7713853141559426,0.8856926570779713,,,,,,22.0,
2284,2022,0.0,0.0,,,,,,,,,,
2287,2022,0.0,0.0,,,,,,,,,,
2288,2022,,,,,,,,,,,,
2289,2022,14.0,853.0,9.81242672919109,1.899179366940211,0.6330597889800704,,,,,,14.0,
2289,2022,18.0,1282.0,6.528861154446178,1.263650546021841,0.421216848673947,,,,,,18.0,
2290,2022,7.0,520.0,9.346153846153847,2.769230769230769,0.8653846153846154,,,,,,7.0,
2291,2022,27.0,1704.0,8.609154929577466,1.9014084507042253,0.9507042253521126,,,,,,27.0,
2292,2022,25.0,1543.0,11.84057031756319,1.458198314970836,0.5832793259883344,,,,,,25.0,
2294,2022,27.0,2142.0,7.563025210084034,0.546218487394958,0.46218487394957986,,,,,,27.0,
2298,2022,0.0,0.0,,,,,,,,,,
2413,2022,27.0,1006.0,14.940357852882705,1.878727634194831,1.2524850894632207,,,,,,27.0,
2461,2022,10.0,123.0,13.902439024390244,,2.9268292682926833,,,,,,10.0,
2467,2022,27.0,2115.0,7.787234042553192,2.2978723404255317,0.8936170212765958,,,,,,27.0,
2473,2022,10.0,245.0,5.877551020408164,0.7346938775510204,0.3673469387755102,,,,,,10.0,
2484,2022,24.0,596.0,10.268456375838927,2.2651006711409396,0.9060402684563758,,,,,,24.0,
2489,2022,17.0,996.0,17.259036144578314,1.536144578313253,1.8072289156626506,,,,,,17.0,
2490,2022,37.0,3255.0,7.880184331797235,1.3824884792626728,1.023041474654378,,,,,,37.0,
2507,2022,34.0,2508.0,8.433014354066986,1.6507177033492824,0.7894736842105263,,,,,,34.0,
2597,2022,21.0,652.0,11.733128834355828,3.7269938650306744,0.8282208588957056,,,,,,21.000000000000004,
2676,2022,35.0,3020.0,7.956953642384106,2.3543046357615895,1.1324503311258278,,,,,,35.0,
2677,2022,31.0,1784.0,8.778026905829597,2.5728699551569507,1.56390134529148,,,,,,31.0,
2678,2022,22.0,1131.0,14.323607427055702,1.830238726790451,1.5119363395225462,,,,,,22.0,
2699,2022,15.0,125.0,15.84,1.44,2.16,,,,,,15.0,
2724,2022,28.0,1500.0,9.12,1.8,1.14,,,,,,28.0,
2724,2022,28.0,1500.0,9.12,1.8,1.14,,,,,,28.0,
2726,2022,25.0,1991.0,4.79156202913109,0.40683073832245104,0.6328478151682572,,,,,,25.0,
2729,2022,32.0,2784.0,7.564655172413794,1.3577586206896552,0.872844827586207,,,,,,32.0,
2731,2022,18.0,1099.0,6.223839854413103,1.392174704276615,0.7370336669699727,,,,,,18.0,
2734,2022,36.0,2786.0,10.33740129217516,2.035175879396985,0.9691313711414214,,,,,,36.0,
2735,2022,35.0,3133.0,8.100861793807852,1.6086817746568782,1.091605489945739,,,,,,35.0,
2778,2022,28.0,1120.0,12.535714285714286,0.5625,1.4464285714285712,,,,,,28.0,
2784,2022,0.0,0.0,,,,,,,,,,
2806,2022,37.0,3209.0,8.24555936428794,1.3181676534746027,0.5609224057338735,,,,,,37.0,
2807,2022,28.0,2165.0,6.983833718244804,1.7875288683602772,0.9976905311778291,,,,,,28.0,
2810,2022,7.0,413.0,9.152542372881356,1.9612590799031475,1.089588377723971,,,,,,7.0,
2823,2022,12.0,407.0,11.056511056511058,1.769041769041769,2.8746928746928746,,,,,,12.0,
2825,2022,24.0,2015.0,17.910669975186106,0.6253101736972705,1.5186104218362284,,,,,,24.0,
2852,2022,3.0,76.0,13.026315789473685,1.1842105263157894,1.1842105263157894,,,,,,3.0,
2855,2022,1.0,1.0,,,,,,,,,1.0,
2864,2022,22.0,1527.0,12.20039292730845,1.0609037328094302,1.119842829076621,,,,,,22.0,
2887,2022,15.0,842.0,11.971496437054633,0.9619952494061756,1.496437054631829,,,,,,15.0,
2920,2022,37.0,3256.0,9.066339066339067,2.404791154791155,0.6910319410319411,,,,,,37.0,
2922,2022,20.0,689.0,7.445573294629899,2.481857764876633,0.13062409288824384,,,,,,20.0,
2922,2022,4.0,212.0,24.19811320754717,8.066037735849056,0.4245283018867924,,,,,,4.0,
2925,2022,22.0,639.0,9.71830985915493,1.6901408450704225,1.267605633802817,,,,,,22.0,
2926,2022,31.0,2351.0,9.378987664823478,2.526584432156529,1.2632922160782645,,,,,,31.0,
2927,2022,0.0,0.0,,,,,,,,,,
2928,2022,0.0,0.0,,,,,,,,,,
2930,2022,0.0,0.0,,,,,,,,,,
2930,2022,0.0,0.0,,,,,,,,,,
2931,2022,0.0,0.0,,,,,,,,,,
2932,2022,37.0,3330.0,0.5135135135135135,,0.027027027027027025,,,,,,37.0,
2933,2022,25.0,1416.0,9.597457627118644,1.3347457627118644,0.826271186440678,,,,,,25.0,
2934,2022,12.0,983.0,11.719226856561546,0.6408952187182095,0.6408952187182095,,,,,,12.0,
2935,2022,31.0,778.0,8.2133676092545,0.9254498714652956,0.9254498714652956,,,,,,31.0,
2936,2022,38.0,3420.0,8.236842105263158,1.3421052631578947,1.0526315789473684,,,,,,38.0,
2937,2022,37.0,3272.0,7.674205378973105,2.172982885085575,0.632640586797066,,,,,,37.0,
2938,2022,38.0,3373.0,7.817966202193893,1.7343611028757784,0.9072042691965609,,,,,,38.0,
2939,2022,32.0,1886.0,9.257688229056205,0.42948038176033937,1.0021208907741253,,,,,,32.0,
2986,2022,23.0,855.0,0.631578947368421,,,,,,,,23.0,
2990,2022,33.0,2594.0,10.894371626831148,3.3654587509637626,1.491904394757132,,,,,,33.0,
2991,2022,21.0,879.0,11.058020477815699,3.0716723549488054,2.2525597269624575,,,,,,21.000000000000004,
2997,2022,36.0,3114.0,0.6647398843930635,0.057803468208092484,,,,,,,36.0,
2999,2022,3.0,99.0,4.545454545454545,2.7272727272727275,0.9090909090909092,,,,,,3.0,
2999,2022,2.0,160.0,2.8125,1.6875,0.5625,,,,,,2.0,
3008,2022,14.0,266.0,13.872180451127818,4.060150375939849,3.3834586466165413,,,,,,14.0,
3240,2022,0.0,0.0,,,,,,,,,,
3246,2022,0.0,0.0,,,,,,,,,,
3247,2022,27.0,2294.0,14.908456843940716,1.2554489973844813,1.3731473408892763,,,,,,27.0,
3339,2022,34.0,2786.0,8.076094759511845,2.4874371859296485,1.2275664034458005,,,,,,34.0,
3421,2022,20.0,1610.0,5.478260869565218,1.0621118012422361,0.391304347826087,,,,,,20.0,
3428,2022,38.0,2721.0,19.250275633958104,2.183020948180816,1.587651598676957,,,,,,38.0,
5996,2022,18.0,1551.0,9.980657640232108,2.611218568665377,0.6382978723404256,,,,,,18.0,
6009,2022,31.0,1451.0,10.544452101998623,1.6126809097174364,1.3025499655410062,,,,,,31.0,
6610,2022,31.0,2496.0,6.346153846153846,1.8028846153846156,1.0456730769230769,,,,,,31.0,
6716,2022,35.0,2886.0,10.50935550935551,2.182952182952183,1.0914760914760915,,,,,,35.0,
7722,2022,1.0,45.0,2.0,,,,,,,,1.0,
8598,2022,29.0,1434.0,12.11297071129707,1.0669456066945606,1.506276150627615,,,,,,29.0,
8694,2022,31.0,2787.0,7.330462863293865,1.8083961248654468,0.7427341227125942,,,,,,31.0,
9926,2022,6.0,179.0,13.072625698324023,2.513966480446927,2.011173184357542,,,,,,6.0,
9971,2022,25.0,1817.0,9.212988442487617,1.089708310401761,0.7429829389102917,,,,,,25.0,
10122,2022,28.0,2222.0,9.5994599459946,2.106210621062106,1.1746174617461747,,,,,,28.0,
10135,2022,32.0,2735.0,12.965265082266912,2.56672760511883,1.4808043875685557,,,,,,32.0,
13489,2022,12.0,150.0,22.8,1.2000000000000002,5.3999999999999995,,,,,,12.0,
15745,2022,20.0,1102.0,6.6152450090744095,1.7967332123411979,0.32667876588021777,,,,,,20.0,
15799,2022,21.0,843.0,13.772241992882563,2.0284697508896796,1.6014234875444842,,,,,,21.000000000000004,
15812,2022,11.0,409.0,25.08557457212714,0.6601466992665037,3.080684596577017,,,,,,11.0,
15908,2022,26.0,980.0,11.387755102040815,2.846938775510204,1.193877551020408,,,,,,26.0,
17365,2022,19.0,933.0,7.331189710610932,1.639871382636656,0.9646302250803859,,,,,,19.0,
17448,2022,0.0,0.0,,,,,,,,,,
17715,2022,0.0,0.0,,,,,,,,,,
17736,2022,12.0,1080.0,0.25,,,,,,,,12.0,
17772,2022,0.0,0.0,,,,,,,,,,
18146,2022,26.0,2340.0,0.4230769230769231,0.038461538461538464,,,,,,,26.0,
18739,2022,0.0,0.0,,,,,,,,,,
18739,2022,20.0,687.0,6.943231441048035,1.7030567685589522,0.6550218340611353,,,,,,20.0,
18740,2022,18.0,1262.0,11.26782884310618,2.4247226624405704,0.9270998415213947,,,,,,18.0,
18741,2022,24.0,2096.0,4.165076335877862,0.601145038167939,0.4723282442748092,,,,,,24.0,
18741,2022,0.0,0.0,,,,,,,,,,
18742,2022,12.0,667.0,10.659670164917541,2.0239880059970017,1.4842578710644678,,,,,,12.0,
18744,2022,37.0,3308.0,6.5840386940749696,0.9794437726723096,0.4897218863361548,,,,,,37.0,
18745,2022,21.0,30.0,27.0,6.0,,,,,,,21.000000000000004,
18746,2022,2.0,180.0,203.0,12.999999999999998,16.0,,,,,,2.0,
18746,2022,35.0,2977.0,12.27410144440712,0.7860262008733624,0.9674168626133691,,,,,,35.0,
18751,2022,0.0,0.0,,,,,,,,,,
18752,2022,0.0,0.0,,,,,,,,,,
18753,2022,34.0,1483.0,15.05057316250843,0.8496291301416049,1.2744436952124072,,,,,,34.0,
18758,2022,23.0,1663.0,7.955502104630186,1.894167167769092,0.5411906193625977,,,,,,23.0,
18762,2022,34.0,539.0,11.187384044526901,2.504638218923933,1.6697588126159555,,,,,,34.0,
18765,2022,0.0,0.0,,,,,,,,,,
18766,2022,17.0,1174.0,16.788756388415674,0.30664395229982966,1.686541737649063,,,,,,17.0,
18769,2022,20.0,1134.0,7.857142857142857,1.0317460317460316,0.5555555555555556,,,,,,20.0,
18770,2022,0.0,0.0,,,,,,,,,,
18771,2022,10.0,451.0,10.776053215077605,2.1951219512195124,0.7982261640798226,,,,,,10.0,
18772,2022,13.0,1052.0,6.159695817490494,1.1121673003802282,0.7699619771863118,,,,,,13.0,
18776,2022,7.0,534.0,11.629213483146069,2.359550561797753,1.1797752808988764,,,,,,7.0,
18777,2022,6.0,233.0,7.339055793991416,1.5450643776824033,0.7725321888412017,,,,,,6.0,
18778,2022,34.0,2720.0,11.084558823529413,0.8602941176470589,1.2573529411764706,,,,,,34.0,
